id_transakcji,id_klienta,data_transakcji,metoda_platnosci,status
T00035460,K000434,2023-05-08,BLIK,Anulowane
T00035461,K000868,2023-05-08,BLIK,Anulowane
T00035462,K000960,2023-05-08,BLIK,Zrealizowane
T00035463,K000824,2023-05-08,Płatność przy odbiorze,Zrealizowane
T00035464,K000683,2023-05-08,Przelew bankowy,Zrealizowane
T00035465,K000895,2023-05-08,PayPal,Zrealizowane
T00035466,K000084,2023-05-08,Przelew bankowy,W trakcie realizacji
T00035467,K000248,2023-05-08,Karta kredytowa,Zrealizowane
T00035468,K000826,2023-05-08,PayPal,Zrealizowane
T00035469,K000496,2023-05-08,Karta kredytowa,Zrealizowane
T00035470,K000896,2023-05-08,BLIK,Zrealizowane
T00035471,K000396,2023-05-08,BLIK,Zrealizowane
T00035472,K000932,2023-05-08,Karta kredytowa,Zrealizowane
T00035473,K000969,2023-05-08,PayPal,Zrealizowane
T00035474,K000481,2023-05-08,PayPal,Anulowane
T00035475,K000646,2023-05-08,PayPal,Anulowane
T00035476,K000288,2023-05-08,Karta kredytowa,Zrealizowane
T00035477,K000193,2023-05-08,Karta kredytowa,Zrealizowane
T00035478,K000700,2023-05-08,PayPal,Zrealizowane
T00035479,K000438,2023-05-08,PayPal,Zrealizowane
T00035480,K000500,2023-05-08,Karta kredytowa,Zrealizowane
T00035481,K000152,2023-05-08,PayPal,Zrealizowane
T00035482,K000669,2023-05-08,BLIK,Zrealizowane
T00035483,K000520,2023-05-08,BLIK,Zrealizowane
T00035484,K000269,2023-05-08,PayPal,Zrealizowane
T00035485,K000575,2023-05-08,PayPal,Zwrócone
T00035486,K000537,2023-05-08,Przelew bankowy,Zrealizowane
T00035487,K000157,2023-05-08,Karta kredytowa,Zrealizowane
T00035488,K000187,2023-05-08,Karta kredytowa,Zrealizowane
T00035489,K000317,2023-05-08,PayPal,Anulowane
T00035490,K000600,2023-05-08,PayPal,Anulowane
T00035491,K000637,2023-05-08,Karta kredytowa,Anulowane
T00035492,K000987,2023-05-08,PayPal,W trakcie realizacji
T00035493,K000243,2023-05-08,Przelew bankowy,Zrealizowane
T00035494,K000538,2023-05-08,Karta kredytowa,Zrealizowane
T00035495,K000084,2023-05-08,Karta kredytowa,Zrealizowane
T00035496,K000196,2023-05-08,Karta kredytowa,Zrealizowane
T00035497,K000278,2023-05-08,Karta kredytowa,Zrealizowane
T00035498,K000135,2023-05-08,Karta kredytowa,Zwrócone
T00035499,K000953,2023-05-08,PayPal,Zrealizowane
T00035500,K000830,2023-05-08,PayPal,Zrealizowane
T00035501,K000378,2023-05-08,PayPal,Zrealizowane
T00035502,K000118,2023-05-08,PayPal,Zrealizowane
T00035503,K000914,2023-05-08,Karta kredytowa,Zrealizowane
T00035504,K000778,2023-05-08,PayPal,Zrealizowane
T00035505,K000799,2023-05-08,PayPal,Zrealizowane
T00035506,K000026,2023-05-08,Karta kredytowa,Anulowane
T00035507,K000695,2023-05-08,PayPal,Zrealizowane
T00035508,K000239,2023-05-08,Karta kredytowa,Zrealizowane
T00035509,K000109,2023-05-08,Karta kredytowa,Zrealizowane
T00035510,K000090,2023-05-08,PayPal,Zrealizowane
T00035511,K000382,2023-05-08,Karta kredytowa,Zrealizowane
T00035512,K000793,2023-05-08,PayPal,Zrealizowane
T00035513,K000632,2023-05-08,PayPal,Zrealizowane
T00035514,K000692,2023-05-08,Płatność przy odbiorze,Zrealizowane
T00035515,K000018,2023-05-08,PayPal,Zrealizowane
T00035516,K000664,2023-05-08,Karta kredytowa,Zrealizowane
T00035517,K000502,2023-05-08,PayPal,Zwrócone
T00035518,K000620,2023-05-08,Karta kredytowa,Zrealizowane
T00035519,K000655,2023-05-08,PayPal,Zrealizowane
T00035520,K000896,2023-05-08,BLIK,Zrealizowane
T00035521,K000776,2023-05-08,Karta kredytowa,Zrealizowane
T00035522,K000555,2023-05-08,PayPal,Zrealizowane
T00035523,K000217,2023-05-08,PayPal,Zrealizowane
T00035524,K000995,2023-05-08,Karta kredytowa,Zrealizowane
T00035525,K000024,2023-05-08,Przelew bankowy,Zrealizowane
T00035526,K000494,2023-05-08,PayPal,Zrealizowane
T00035527,K000762,2023-05-08,PayPal,Zwrócone
T00035528,K001000,2023-05-08,PayPal,Zrealizowane
T00035529,K000373,2023-05-08,BLIK,Zrealizowane
T00035530,K000614,2023-05-08,PayPal,Zrealizowane
T00035531,K000469,2023-05-08,PayPal,Zrealizowane
T00035532,K000502,2023-05-08,PayPal,Zrealizowane
T00035533,K000833,2023-05-08,PayPal,Zrealizowane
T00035534,K000538,2023-05-08,PayPal,Zrealizowane
T00035535,K000330,2023-05-08,BLIK,Zrealizowane
T00035536,K000154,2023-05-08,BLIK,Zrealizowane
T00035537,K000834,2023-05-08,PayPal,Zrealizowane
T00035538,K000936,2023-05-08,BLIK,Zrealizowane
T00035539,K000782,2023-05-08,Przelew bankowy,Zrealizowane
T00035540,K000417,2023-05-08,PayPal,Zrealizowane
T00035541,K000441,2023-05-08,PayPal,Zrealizowane
T00035542,K000423,2023-05-08,PayPal,Zrealizowane
T00035543,K000641,2023-05-08,BLIK,Zrealizowane
T00035544,K000606,2023-05-08,PayPal,Zrealizowane
T00035545,K000037,2023-05-08,PayPal,Zrealizowane
T00035546,K000274,2023-05-08,Karta kredytowa,Zrealizowane
T00035547,K000158,2023-05-08,PayPal,Zrealizowane
T00035548,K000667,2023-05-08,PayPal,Zrealizowane
T00035549,K000700,2023-05-08,BLIK,Zrealizowane
T00035550,K000433,2023-05-08,Karta kredytowa,Anulowane
T00035551,K000113,2023-05-08,Przelew bankowy,Zrealizowane
T00035552,K000542,2023-05-08,Karta kredytowa,Zrealizowane
T00035553,K000941,2023-05-08,Karta kredytowa,Zrealizowane
T00035554,K000757,2023-05-08,Karta kredytowa,Zrealizowane
T00035555,K000612,2023-05-08,BLIK,Zrealizowane
T00035556,K000533,2023-05-08,PayPal,Zrealizowane
T00035557,K000438,2023-05-08,Karta kredytowa,Zrealizowane
T00035558,K000400,2023-05-08,PayPal,Zrealizowane
T00035559,K000977,2023-05-08,Przelew bankowy,Zrealizowane
T00035560,K000018,2023-05-08,Karta kredytowa,Zrealizowane
T00035561,K000162,2023-05-08,Karta kredytowa,Zrealizowane
T00035562,K000405,2023-05-08,Karta kredytowa,Zrealizowane
T00035563,K000460,2023-05-08,PayPal,Zrealizowane
T00035564,K000159,2023-05-08,Płatność przy odbiorze,Zrealizowane
T00035565,K000010,2023-05-08,PayPal,Zwrócone
T00035566,K000873,2023-05-08,BLIK,Zrealizowane
T00035567,K000762,2023-05-08,BLIK,Zrealizowane
T00035568,K000516,2023-05-08,Karta kredytowa,Zrealizowane
T00035569,K000015,2023-05-08,BLIK,Zrealizowane
T00035570,K000565,2023-05-08,Karta kredytowa,Zrealizowane
T00035571,K000699,2023-05-08,PayPal,Zrealizowane
T00035572,K000055,2023-05-08,PayPal,Zrealizowane
T00035573,K000446,2023-05-08,Przelew bankowy,Zrealizowane
T00035574,K000938,2023-05-08,Przelew bankowy,Zrealizowane
T00035575,K000745,2023-05-08,Karta kredytowa,Zrealizowane
T00035576,K000156,2023-05-08,BLIK,Zrealizowane
T00035577,K000890,2023-05-08,Karta kredytowa,Zrealizowane
T00035578,K000391,2023-05-08,Płatność przy odbiorze,Zrealizowane
T00035579,K000139,2023-05-08,Płatność przy odbiorze,Zrealizowane
T00035580,K000413,2023-05-08,PayPal,Zrealizowane
T00035581,K000674,2023-05-08,PayPal,Zrealizowane
T00035582,K000884,2023-05-08,Płatność przy odbiorze,Zrealizowane
T00035583,K000762,2023-05-08,Karta kredytowa,Zrealizowane
T00035584,K000125,2023-05-08,PayPal,Zrealizowane
T00035585,K000628,2023-05-08,PayPal,Zrealizowane
T00035586,K000862,2023-05-08,Karta kredytowa,Zrealizowane
T00035587,K000219,2023-05-08,Karta kredytowa,Zrealizowane
T00035588,K000281,2023-05-08,Przelew bankowy,Zrealizowane
T00035589,K000440,2023-05-08,Karta kredytowa,Zrealizowane
T00035590,K000752,2023-05-08,PayPal,Zrealizowane
T00035591,K000102,2023-05-08,Karta kredytowa,Zrealizowane
T00035592,K000040,2023-05-08,PayPal,Zrealizowane
T00035593,K000471,2023-05-08,Przelew bankowy,Zrealizowane
T00035594,K000376,2023-05-08,PayPal,Zrealizowane
T00035595,K000605,2023-05-08,BLIK,Zrealizowane
T00035596,K000191,2023-05-08,PayPal,Zrealizowane
T00035597,K000887,2023-05-08,Karta kredytowa,Zrealizowane
T00035598,K000434,2023-05-08,BLIK,Zrealizowane
T00035599,K000011,2023-05-08,PayPal,Zrealizowane
T00035600,K000700,2023-05-08,BLIK,Zwrócone
T00035601,K000704,2023-05-08,Karta kredytowa,W trakcie realizacji
T00035602,K000246,2023-05-08,PayPal,Zrealizowane
T00035603,K000132,2023-05-08,Karta kredytowa,Zwrócone
T00035604,K000484,2023-05-08,Karta kredytowa,Zrealizowane
T00035605,K000415,2023-05-08,Płatność przy odbiorze,Zrealizowane
T00035606,K000330,2023-05-08,Karta kredytowa,Zrealizowane
T00035607,K000822,2023-05-08,PayPal,Anulowane
T00035608,K000848,2023-05-08,Karta kredytowa,Zrealizowane
T00035609,K000568,2023-05-08,PayPal,Zrealizowane
T00035610,K000885,2023-05-08,Karta kredytowa,Zrealizowane
T00035611,K000862,2023-05-08,Przelew bankowy,Zrealizowane
T00035612,K000355,2023-05-08,Karta kredytowa,Zrealizowane
T00035613,K000556,2023-05-08,Karta kredytowa,Zrealizowane
T00035614,K000721,2023-05-08,Karta kredytowa,Zrealizowane
T00035615,K000261,2023-05-08,Karta kredytowa,Zrealizowane
T00035616,K000707,2023-05-08,PayPal,Zrealizowane
T00035617,K000592,2023-05-08,PayPal,Zrealizowane
T00035618,K000580,2023-05-08,PayPal,Zrealizowane
T00035619,K000649,2023-05-08,PayPal,Zrealizowane
T00035620,K000004,2023-05-08,Karta kredytowa,Zrealizowane
T00035621,K000341,2023-05-08,PayPal,Zrealizowane
T00035622,K000970,2023-05-08,PayPal,Zrealizowane
T00035623,K000629,2023-05-08,Karta kredytowa,Zrealizowane
T00035624,K000095,2023-05-08,Karta kredytowa,Zrealizowane
T00035625,K000721,2023-05-08,PayPal,Zrealizowane
T00035626,K000016,2023-05-08,Przelew bankowy,Zrealizowane
T00035627,K000999,2023-05-08,Przelew bankowy,Zrealizowane
T00035628,K000111,2023-05-08,Karta kredytowa,Zrealizowane
T00035629,K000326,2023-05-08,Karta kredytowa,Zrealizowane
T00035630,K000222,2023-05-08,BLIK,Zrealizowane
T00035631,K000271,2023-05-08,PayPal,Zrealizowane
T00035632,K000875,2023-05-08,BLIK,W trakcie realizacji
T00035633,K000436,2023-05-08,Karta kredytowa,Zrealizowane
T00035634,K000671,2023-05-08,PayPal,Zrealizowane
T00035635,K000094,2023-05-08,Karta kredytowa,Zrealizowane
T00035636,K000997,2023-05-08,BLIK,Zrealizowane
T00035637,K000336,2023-05-08,PayPal,Zrealizowane
T00035638,K000812,2023-05-08,PayPal,Zrealizowane
T00035639,K000501,2023-05-08,BLIK,Zrealizowane
T00035640,K000164,2023-05-08,Karta kredytowa,Zrealizowane
T00035641,K000894,2023-05-08,PayPal,Zrealizowane
T00035642,K000386,2023-05-08,Karta kredytowa,Zrealizowane
T00035643,K000412,2023-05-08,Karta kredytowa,Zrealizowane
T00035644,K000368,2023-05-08,Karta kredytowa,Anulowane
T00035645,K000296,2023-05-08,Karta kredytowa,Zrealizowane
T00035646,K000319,2023-05-08,PayPal,Zrealizowane
T00035647,K000255,2023-05-08,Karta kredytowa,Zrealizowane
T00035648,K000831,2023-05-08,Karta kredytowa,Zrealizowane
T00035649,K000785,2023-05-08,BLIK,Zrealizowane
T00035650,K000489,2023-05-08,PayPal,Zrealizowane
T00035651,K000550,2023-05-09,Karta kredytowa,Zrealizowane
T00035652,K000896,2023-05-09,BLIK,Zrealizowane
T00035653,K000420,2023-05-09,PayPal,Zrealizowane
T00035654,K000928,2023-05-09,BLIK,Zrealizowane
T00035655,K000694,2023-05-09,Karta kredytowa,Zrealizowane
T00035656,K000187,2023-05-09,Płatność przy odbiorze,Zrealizowane
T00035657,K000025,2023-05-09,BLIK,Zrealizowane
T00035658,K000845,2023-05-09,BLIK,Zwrócone
T00035659,K000142,2023-05-09,Karta kredytowa,Zrealizowane
T00035660,K000428,2023-05-09,Przelew bankowy,Zrealizowane
T00035661,K000124,2023-05-09,BLIK,Zrealizowane
T00035662,K000025,2023-05-09,Karta kredytowa,Zrealizowane
T00035663,K000803,2023-05-09,Karta kredytowa,Zwrócone
T00035664,K000477,2023-05-09,Karta kredytowa,Zrealizowane
T00035665,K000463,2023-05-09,PayPal,Zrealizowane
T00035666,K000847,2023-05-09,Karta kredytowa,Zrealizowane
T00035667,K000687,2023-05-09,PayPal,Zwrócone
T00035668,K000431,2023-05-09,Karta kredytowa,Zrealizowane
T00035669,K000232,2023-05-09,Karta kredytowa,Zrealizowane
T00035670,K000657,2023-05-09,PayPal,Zrealizowane
T00035671,K000345,2023-05-09,Karta kredytowa,Zrealizowane
T00035672,K000023,2023-05-09,PayPal,Zrealizowane
T00035673,K000736,2023-05-09,Płatność przy odbiorze,Zrealizowane
T00035674,K000122,2023-05-09,Przelew bankowy,Zrealizowane
T00035675,K000223,2023-05-09,Karta kredytowa,Zrealizowane
T00035676,K000983,2023-05-09,BLIK,Zrealizowane
T00035677,K000230,2023-05-09,PayPal,Zrealizowane
T00035678,K000017,2023-05-09,PayPal,Zrealizowane
T00035679,K000285,2023-05-09,Karta kredytowa,Zrealizowane
T00035680,K000002,2023-05-09,Karta kredytowa,Zrealizowane
T00035681,K000267,2023-05-09,Karta kredytowa,Zrealizowane
T00035682,K000528,2023-05-09,BLIK,Zrealizowane
T00035683,K000947,2023-05-09,Karta kredytowa,Zrealizowane
T00035684,K000849,2023-05-09,PayPal,Zrealizowane
T00035685,K000533,2023-05-09,PayPal,Zrealizowane
T00035686,K000251,2023-05-09,Karta kredytowa,Zrealizowane
T00035687,K000277,2023-05-09,BLIK,Zrealizowane
T00035688,K000006,2023-05-09,BLIK,Zrealizowane
T00035689,K000814,2023-05-09,Karta kredytowa,Zrealizowane
T00035690,K000237,2023-05-09,PayPal,Zrealizowane
T00035691,K000535,2023-05-09,Karta kredytowa,Zrealizowane
T00035692,K000826,2023-05-09,PayPal,Zrealizowane
T00035693,K000697,2023-05-09,PayPal,Zrealizowane
T00035694,K000957,2023-05-09,Karta kredytowa,Zrealizowane
T00035695,K000224,2023-05-09,PayPal,Zrealizowane
T00035696,K000551,2023-05-09,Karta kredytowa,Zrealizowane
T00035697,K000941,2023-05-09,PayPal,Zrealizowane
T00035698,K000486,2023-05-09,BLIK,Zwrócone
T00035699,K000413,2023-05-09,Karta kredytowa,Zrealizowane
T00035700,K000031,2023-05-09,Karta kredytowa,Zrealizowane
T00035701,K000473,2023-05-09,Karta kredytowa,Anulowane
T00035702,K000514,2023-05-09,PayPal,Zrealizowane
T00035703,K000342,2023-05-09,BLIK,Zrealizowane
T00035704,K000165,2023-05-09,PayPal,Zrealizowane
T00035705,K000300,2023-05-09,Karta kredytowa,Zrealizowane
T00035706,K000975,2023-05-09,BLIK,Zrealizowane
T00035707,K000454,2023-05-09,PayPal,Zrealizowane
T00035708,K000639,2023-05-09,Płatność przy odbiorze,Zrealizowane
T00035709,K000831,2023-05-09,Przelew bankowy,Zrealizowane
T00035710,K000890,2023-05-09,BLIK,Anulowane
T00035711,K000481,2023-05-09,PayPal,Zrealizowane
T00035712,K000075,2023-05-09,Płatność przy odbiorze,Zrealizowane
T00035713,K000309,2023-05-09,PayPal,Zrealizowane
T00035714,K000076,2023-05-09,PayPal,Zrealizowane
T00035715,K000984,2023-05-09,Karta kredytowa,Zrealizowane
T00035716,K000387,2023-05-09,BLIK,Zrealizowane
T00035717,K000350,2023-05-09,Karta kredytowa,Zrealizowane
T00035718,K000275,2023-05-09,PayPal,Zrealizowane
T00035719,K000301,2023-05-09,Karta kredytowa,Zrealizowane
T00035720,K000957,2023-05-09,BLIK,Zrealizowane
T00035721,K000747,2023-05-09,Karta kredytowa,Zrealizowane
T00035722,K000055,2023-05-09,BLIK,Zrealizowane
T00035723,K000711,2023-05-09,PayPal,Zrealizowane
T00035724,K000460,2023-05-09,Płatność przy odbiorze,Zrealizowane
T00035725,K000541,2023-05-09,PayPal,Zrealizowane
T00035726,K000816,2023-05-09,PayPal,Zrealizowane
T00035727,K000840,2023-05-09,Karta kredytowa,Zrealizowane
T00035728,K000575,2023-05-09,Karta kredytowa,Zrealizowane
T00035729,K000661,2023-05-09,Karta kredytowa,Anulowane
T00035730,K000313,2023-05-09,Karta kredytowa,Zrealizowane
T00035731,K000269,2023-05-09,PayPal,Zrealizowane
T00035732,K000497,2023-05-09,Karta kredytowa,Zrealizowane
T00035733,K000155,2023-05-09,Karta kredytowa,Zrealizowane
T00035734,K000196,2023-05-09,BLIK,Zrealizowane
T00035735,K000480,2023-05-09,Karta kredytowa,Zrealizowane
T00035736,K000856,2023-05-09,Karta kredytowa,Anulowane
T00035737,K000448,2023-05-09,Karta kredytowa,Zrealizowane
T00035738,K000105,2023-05-09,Przelew bankowy,Zrealizowane
T00035739,K000777,2023-05-09,BLIK,Zrealizowane
T00035740,K000074,2023-05-09,BLIK,W trakcie realizacji
T00035741,K000075,2023-05-09,BLIK,Zrealizowane
T00035742,K000097,2023-05-09,PayPal,Zrealizowane
T00035743,K000241,2023-05-09,PayPal,Zrealizowane
T00035744,K000391,2023-05-09,PayPal,Zrealizowane
T00035745,K000651,2023-05-09,BLIK,Zrealizowane
T00035746,K000109,2023-05-09,Przelew bankowy,Zrealizowane
T00035747,K000028,2023-05-09,PayPal,Zrealizowane
T00035748,K000102,2023-05-09,PayPal,Zrealizowane
T00035749,K000862,2023-05-09,Karta kredytowa,Zrealizowane
T00035750,K000119,2023-05-09,Karta kredytowa,Zrealizowane
T00035751,K000584,2023-05-09,Karta kredytowa,Anulowane
T00035752,K000027,2023-05-09,Karta kredytowa,Zrealizowane
T00035753,K000150,2023-05-09,PayPal,Zrealizowane
T00035754,K000682,2023-05-09,Przelew bankowy,Zrealizowane
T00035755,K000672,2023-05-09,BLIK,Zwrócone
T00035756,K000142,2023-05-09,PayPal,Zrealizowane
T00035757,K000154,2023-05-09,Karta kredytowa,Zrealizowane
T00035758,K000492,2023-05-09,PayPal,Zrealizowane
T00035759,K000762,2023-05-09,Karta kredytowa,Zrealizowane
T00035760,K000183,2023-05-09,Karta kredytowa,Zrealizowane
T00035761,K000203,2023-05-09,Karta kredytowa,Zrealizowane
T00035762,K000071,2023-05-09,Przelew bankowy,Zrealizowane
T00035763,K000183,2023-05-09,BLIK,Zwrócone
T00035764,K000173,2023-05-09,PayPal,Zrealizowane
T00035765,K000542,2023-05-09,Karta kredytowa,Zrealizowane
T00035766,K000834,2023-05-09,Karta kredytowa,Zrealizowane
T00035767,K000355,2023-05-09,BLIK,Zrealizowane
T00035768,K000154,2023-05-09,Przelew bankowy,Zrealizowane
T00035769,K000601,2023-05-09,Przelew bankowy,Zrealizowane
T00035770,K000385,2023-05-09,BLIK,Zrealizowane
T00035771,K000733,2023-05-09,BLIK,Zrealizowane
T00035772,K000920,2023-05-09,PayPal,Zrealizowane
T00035773,K000311,2023-05-09,PayPal,Zrealizowane
T00035774,K000870,2023-05-09,Karta kredytowa,Zrealizowane
T00035775,K000833,2023-05-09,BLIK,Zwrócone
T00035776,K000025,2023-05-09,Karta kredytowa,Zrealizowane
T00035777,K000098,2023-05-09,PayPal,Zrealizowane
T00035778,K000554,2023-05-09,PayPal,Zrealizowane
T00035779,K000300,2023-05-09,Płatność przy odbiorze,Zrealizowane
T00035780,K000069,2023-05-09,Karta kredytowa,Zrealizowane
T00035781,K000361,2023-05-09,PayPal,Zrealizowane
T00035782,K000908,2023-05-09,Płatność przy odbiorze,Zrealizowane
T00035783,K000776,2023-05-09,PayPal,Anulowane
T00035784,K000874,2023-05-09,PayPal,Zrealizowane
T00035785,K000063,2023-05-09,PayPal,Zrealizowane
T00035786,K000718,2023-05-09,BLIK,Zrealizowane
T00035787,K000660,2023-05-09,Karta kredytowa,Zrealizowane
T00035788,K000495,2023-05-09,Przelew bankowy,Zrealizowane
T00035789,K000424,2023-05-09,Karta kredytowa,Anulowane
T00035790,K000841,2023-05-09,Przelew bankowy,Anulowane
T00035791,K000380,2023-05-09,BLIK,Zrealizowane
T00035792,K000255,2023-05-09,PayPal,W trakcie realizacji
T00035793,K000763,2023-05-09,PayPal,Zrealizowane
T00035794,K000261,2023-05-09,Przelew bankowy,Zrealizowane
T00035795,K000129,2023-05-09,Karta kredytowa,Zrealizowane
T00035796,K000523,2023-05-09,PayPal,Zrealizowane
T00035797,K000900,2023-05-09,Karta kredytowa,Zrealizowane
T00035798,K000422,2023-05-09,PayPal,Zwrócone
T00035799,K000529,2023-05-09,Karta kredytowa,Zrealizowane
T00035800,K000580,2023-05-09,Karta kredytowa,Zwrócone
T00035801,K000416,2023-05-09,PayPal,Zrealizowane
T00035802,K000005,2023-05-09,PayPal,Zrealizowane
T00035803,K000918,2023-05-09,PayPal,Zrealizowane
T00035804,K000206,2023-05-09,PayPal,Zrealizowane
T00035805,K000469,2023-05-09,Karta kredytowa,Zrealizowane
T00035806,K000082,2023-05-09,Karta kredytowa,W trakcie realizacji
T00035807,K000067,2023-05-09,Karta kredytowa,Anulowane
T00035808,K000757,2023-05-09,PayPal,Zrealizowane
T00035809,K000267,2023-05-09,PayPal,W trakcie realizacji
T00035810,K000751,2023-05-09,PayPal,Zrealizowane
T00035811,K000743,2023-05-09,PayPal,Zrealizowane
T00035812,K000740,2023-05-09,PayPal,Zrealizowane
T00035813,K000475,2023-05-09,Karta kredytowa,Zrealizowane
T00035814,K000486,2023-05-09,PayPal,Zrealizowane
T00035815,K000153,2023-05-09,Karta kredytowa,Zrealizowane
T00035816,K000554,2023-05-09,PayPal,Zrealizowane
T00035817,K000487,2023-05-09,PayPal,Zrealizowane
T00035818,K000803,2023-05-09,PayPal,Anulowane
T00035819,K000591,2023-05-09,BLIK,Zwrócone
T00035820,K000571,2023-05-09,BLIK,Zrealizowane
T00035821,K000629,2023-05-09,BLIK,Zrealizowane
T00035822,K000761,2023-05-09,PayPal,Zrealizowane
T00035823,K000048,2023-05-09,Karta kredytowa,Zrealizowane
T00035824,K000725,2023-05-09,Karta kredytowa,Zrealizowane
T00035825,K000771,2023-05-09,Karta kredytowa,Zrealizowane
T00035826,K000024,2023-05-09,PayPal,Zrealizowane
T00035827,K000375,2023-05-09,Płatność przy odbiorze,Zrealizowane
T00035828,K000748,2023-05-09,Przelew bankowy,Zrealizowane
T00035829,K000709,2023-05-09,PayPal,Zrealizowane
T00035830,K000357,2023-05-09,Karta kredytowa,Zrealizowane
T00035831,K000033,2023-05-09,Karta kredytowa,Zwrócone
T00035832,K000472,2023-05-09,Karta kredytowa,Zrealizowane
T00035833,K000838,2023-05-09,PayPal,Zrealizowane
T00035834,K000175,2023-05-09,PayPal,Zrealizowane
T00035835,K000565,2023-05-09,Karta kredytowa,Zrealizowane
T00035836,K000685,2023-05-09,Karta kredytowa,Zrealizowane
T00035837,K000967,2023-05-09,Karta kredytowa,Zrealizowane
T00035838,K000498,2023-05-09,Karta kredytowa,W trakcie realizacji
T00035839,K000723,2023-05-09,PayPal,Zrealizowane
T00035840,K000313,2023-05-09,Karta kredytowa,Zrealizowane
T00035841,K000725,2023-05-09,Karta kredytowa,Anulowane
T00035842,K000198,2023-05-09,Karta kredytowa,Zrealizowane
T00035843,K000808,2023-05-09,PayPal,Zrealizowane
T00035844,K000003,2023-05-09,Karta kredytowa,Zrealizowane
T00035845,K000049,2023-05-09,Karta kredytowa,Zrealizowane
T00035846,K000014,2023-05-09,Karta kredytowa,Zrealizowane
T00035847,K000893,2023-05-09,Karta kredytowa,Zwrócone
T00035848,K000404,2023-05-09,BLIK,Zrealizowane
T00035849,K000718,2023-05-09,Karta kredytowa,Zrealizowane
T00035850,K000194,2023-05-09,PayPal,Zrealizowane
